,model_name,source,volume,area,n_triangles,x_scale,y_scale,z_scale,area_ratio_xy,area_ratio_xz,area_ratio_yz,build_time,support_material,model_material,area_ground,box_volume
1711,295746,thingi10k,95.44486560207245,763.5403125000001,256,17.779998779296875,10.265287780761719,2.540000343322754,2.0097207042304333,5.854833315586201,7.184397779091857,137,19.871,92.251,182.5168042110745,463.59274535830104
1712,354668,thingi10k,9.47021947161455,122.78679687500002,862,11.072799682617188,9.091600036621093,1.200100040435791,0.9709248387828509,0.39246806974498905,2.1653781479166794,37,7.836,11.599,100.66946599998046,120.81343021722604
1713,372056,thingi10k,101.75662585005732,179.35478515625005,498974,10.008910369873046,7.367379760742187,7.8695068359375,1.4435672434978135,1.0435606440047434,1.0762800767689331,258,28.186,104.541,73.73944368608528,580.2930561658765
1714,1018273,thingi10k,9.147443236986797,73.16995117187501,480,10.79824447631836,3.1,0.4,1.7367576832977698,2.6850113223077723,3.483868798901957,12,2.768,10.132,33.474557876586914,13.389823150634767
1715,37288,thingi10k,6.403552547314788,37.364355468750006,3786,5.2,1.8,1.2,1.621330803276127,2.7503285652551894,5.198686211197464,23,2.188,7.128,9.360000000000001,11.232000000000001
1716,92152,thingi10k,14.076046731497806,199.85781250000005,9118,4.72216796875,4.719929885864258,7.381890106201172,1.0309332251972638,2.843195351172815,2.8477183925131206,139,18.009,20.5,22.288301721774044,164.52979396399036
1717,161092,thingi10k,17.765344530389957,158.55781250000004,13272,11.1,6.5,0.5009925365447998,1.8437587132655495,3.489597601399021,5.795406868848976,30,6.443,20.159,72.14999999999999,36.1466115117073
1718,1129086,thingi10k,42.14226020890101,94.44695312500002,5324,5.837749862670899,5.599517822265625,4.170416259765625,1.2992971096722348,1.3722941833071696,1.632531643952511,66,5.257,41.577,32.6885843979544,136.32500388194995
1719,697205,thingi10k,14.082539841727927,42.210996093750005,5480,1.956161117553711,2.8440446853637695,4.3500011444091795,2.1071990142588723,2.526976565744553,1.679127126081717,54,4.305,15.019,5.563409630093884,24.200838257725444
1720,40982,thingi10k,10.400576042750385,30.021232910156257,43542,3.867660140991211,2.3760231018066404,2.746231269836426,1.7491759086225398,1.5833520170692577,1.7856337775525897,45,4.297,11.523,9.189649844931845,25.236903762999294
1721,67497,thingi10k,13.990638163035817,40.832128906250006,13620,2.5,2.5,2.5,2.5356546020507813,2.5356376647949217,2.5356407165527344,69,6.57,15.851,6.25,15.625
1722,697211,thingi10k,11.704186377154596,38.22884765625001,5272,1.8169281005859375,2.6650531768798826,4.150001144409179,2.186096015790603,2.6210583483490946,1.6821159660044975,57,4.785,13.105,4.842210006628884,20.09517706897945
1723,51643,thingi10k,18.000000000000004,46.63201171875001,8,3.0,3.0,4.0,2.0,2.0,1.0,22,1.006,17.413,9.0,36.0
1724,579370,thingi10k,4.760928405339925,83.23978515625002,7578,9.409777069091797,3.479984664916992,1.2599997520446777,0.8160303551101376,3.954101236240458,4.505590757324445,10,1.529,5.044,32.74587990072701,41.25980055540083
1725,1129079,thingi10k,42.06560206460202,94.58956054687502,5278,5.837749862670899,5.59929084777832,4.170416259765625,1.3026670576854784,1.3903660844190948,1.632635883779875,66,5.254,41.508,32.68725937767231,136.31947799582102
1726,73409,thingi10k,218.40332318573203,501.9819921875001,5992,15.000001525878906,10.000338745117187,6.0,0.8313317703410386,3.378117196507718,2.9219654831435258,300,20.086,211.115,150.00509643606375,900.0305786163825
1727,263198,thingi10k,1.5614620704284885,13.088327636718752,452,5.799999237060547,0.7800002574920655,0.5050000190734864,1.5503852246268122,2.5516398769052815,2.1247730055161154,5,0.523,1.783,4.52400089836101,2.284620539960779
1728,662071,thingi10k,9673.762085019622,3581.7685263427734,180,38.100002422332764,12.657675790786744,30.47999515533447,1.3162290271880397,2.0000001285060387,3.1973269919256095,5290,26.198,8960.245,482.25747829007776,14699.205601905389
1729,168075,thingi10k,0.25025597826982304,6.552655029296877,320,0.9136945724487304,6.5342155456542965,0.10000028610229492,0.8383397487445007,3.3395009234615665,2.177520802495743,3,0.544,0.608,5.97027727927445,0.5970294360374759
1730,500102,thingi10k,15.54300657375654,270.45751953125006,412,5.079999923706055,5.079999923706055,2.0,2.0000033352881426,9.744891365605323,18.944021194097882,23,2.424,18.658,25.80639922485352,51.61279844970704
1731,132421,thingi10k,8.03353303971391,37.57443359375001,3666,2.488557815551758,6.0195880889892575,1.0918840408325194,1.7293512031526967,1.5271274982524115,1.72016879219972,20,2.268,8.8,14.980092985256487,16.356524460788734
1732,106784,thingi10k,4.112129940710759,36.06401855468751,3136,3.6,3.5986400604248048,0.6,1.5705927503655925,4.366873811792444,4.686877061708767,13,1.837,4.692,12.955104217529298,7.773062530517579
1733,101955,thingi10k,52.50177656650099,192.56304687500003,2214,19.956100463867188,2.214999961853027,2.6465999603271486,2.9416012947982897,1.1116609686344046,4.299478704474853,105,17.285,52.77,44.202761766201,116.98702753677797
1734,1341427,thingi10k,48.65277279110531,172.84052734375004,2234,8.260399627685548,7.356401062011718,3.2534000396728517,1.6907790820314728,2.220102883485752,0.7222370118582321,43,4.526,47.485,60.76681259374717,197.69875050328977
1735,387222,thingi10k,2.110213130960776,11.857248535156252,252342,1.3397628784179687,1.4179758071899413,3.8101409912109374,2.5362836857791557,1.2918124002349334,1.1471177153216143,50,4.941,4.364,1.8997513489678384,7.238320487810635
1736,84917,thingi10k,10.918189156831497,122.49060546875002,3294,5.268156051635742,10.3,1.0728431701660157,1.2455081202328835,4.964316097616286,2.896720522613733,41,5.447,12.295,54.262007331848146,58.21462396547155
1737,153961,thingi10k,3.9148033897459578,43.62434570312501,6628,4.789780044555664,5.070000076293946,0.75,1.3118625630935425,1.8841003257826732,2.3920072638255374,9,1.873,4.513,24.284185191328437,18.21313889349633
1738,98480,thingi10k,305.4439386407659,299.5525195312501,13150,9.357400512695312,9.76728515625,11.15853271484375,1.5688124005774877,1.4065749375638434,1.2978623580594923,368,29.415,291.904,91.39639912873507,1019.8497096969071
1739,500116,thingi10k,16.719870009104415,292.3192968750001,352,5.0,5.0,2.0,2.000000305175781,7.754864501953125,22.076535034179688,22,2.356,20.112,25.0,50.0
1740,44064,thingi10k,8.75984152283869,39.250546875000005,756,4.6,4.574800109863281,0.825,1.0635772699033226,2.9001452077832934,2.9254875746084803,14,1.36,8.738,21.04408050537109,17.36136641693115
1741,130975,thingi10k,0.7105113049697503,6.912104492187502,972,0.5399747848510742,0.5099999904632568,4.25,1.8235330283698479,1.5281549336426736,1.861576260328894,40,3.59,2.522,0.275387135124447,1.1703953242788998
1742,92422,thingi10k,66.92251355997723,194.17964843750005,238,10.480600738525391,13.15780029296875,1.7082000732421876,1.3055840059589283,1.1672744229645546,1.406424824560794,49,7.705,64.558,137.90165146785787,235.56361113761344
1743,496389,thingi10k,1.6020933501770103,24.275603027343756,946,4.826800155639648,1.1100000381469726,3.6369998931884764,1.030594422379238,0.8284727011277693,1.5381660124970058,88,10.694,5.598,5.357748356887822,19.486130201731743
1744,267659,thingi10k,10.305326669230672,86.34109375000001,6340,6.4,5.6,0.5,1.1501486812319075,9.309507608413696,9.84647342136928,24,2.399,11.132,35.839999999999996,17.919999999999998
1745,45408,thingi10k,89.40689939562482,194.38193359375003,800,9.0,5.5,4.5,1.5396558973524306,2.1738688151041665,1.7589883515329072,145,14.158,87.846,49.5,222.75
1746,118035,thingi10k,2.6828347769663274,39.52411865234376,8938,1.7,3.799147033691406,3.511060333251953,1.1502870448153677,1.9545561729333285,2.1875803846596344,80,9.287,6.455,6.45854995727539,22.67635856531572
1747,265728,thingi10k,6.228059319073919,27.362910273361205,7488,2.2573107385635374,7.817891263961792,1.8857341277599335,0.8778491661779015,1.5771200568329213,1.1254840930742658,44,4.706,7.881,17.64740990306302,33.27832312077456
1748,1036398,thingi10k,6.089525483890895,48.83819824218751,4326,3.889374542236328,2.924809455871582,3.234711456298828,2.3876670521664827,1.0287429304468156,1.7452792566324844,15,1.201,5.97,11.375679438559018,36.797040603089876
1749,130961,thingi10k,23.45481963357171,123.86079101562503,1638,16.808616638183594,1.2,5.435071563720703,1.0798477006368339,1.0929876888915748,1.7343909521204595,119,10.922,35.625,20.17033996582031,109.62724117880919
1750,375249,thingi10k,8.041125750601351,66.61342285156252,528,2.2413000106811523,1.9745561599731445,4.949200057983399,2.6321650826136387,2.0752383592397727,3.594124035139273,117,12.723,13.129,4.4255727424383435,21.903044873485598
1751,59747,thingi10k,12.547304687500002,89.79389648437501,44,6.5,3.65,1.5,2.0000000321576166,3.453517424754607,1.5839450435551334,15,2.26,12.657,23.724999999999998,35.5875
1752,44058,thingi10k,7.062270978234089,38.275273437500005,1732,3.863399887084961,3.87239990234375,1.0,1.1874339410132166,3.386072424746025,3.373706959054557,15,1.191,7.13,14.960629345462657,14.960629345462657
1753,636811,thingi10k,2.987787682711655,77.24641113281251,3084,4.7932861328125,6.552864074707031,2.704839515686035,0.9660255891793855,2.3024306073825525,3.307448975400392,10,0.541,4.647,31.409752499498424,84.95833973856155
1754,238413,thingi10k,12.384836927890781,145.09376953125002,1332,9.0,6.450000762939453,0.9,1.2693133236878347,4.368888007269965,6.209815159046571,20,5.08,13.293,58.05000686645508,52.24500617980957
1755,472027,thingi10k,12.141365926925628,94.37081054687502,39410,6.197763061523437,4.136870574951172,3.047999954223633,2.1713837982543374,2.7279108400268774,1.8269202567776366,85,11.718,14.747,25.639343639735596,78.1487182402381
1756,39925,thingi10k,36.9993525895498,147.99392578125003,844,5.0,5.0,5.000128936767578,1.8400616455078125,1.7600008483667948,2.319976032112209,135,19.022,40.011,25.0,125.00322341918945
1757,1582390,thingi10k,13.848606379191084,49.15876953125001,60,0.9749994277954102,1.6500005722045898,8.775,2.4615377424212728,1.9697564414547946,1.972804768167716,30,0.349,13.178,1.6087496137615744,14.116777860757816
1758,1582384,thingi10k,11.734194933573407,38.29049804687501,100,1.1999987602233886,1.8000011444091797,5.7,1.99999954965493,2.0888157724811145,2.0342105625665448,23,0.4,11.207,2.159999141691696,12.311995107642668
1759,462546,thingi10k,12.169431004002382,115.41878906250003,4464,11.56023712158203,11.561508941650391,0.29999940395355223,0.6070134593873906,6.29419823410062,6.293681265576061,25,4.493,13.986,133.65378484876942,40.09605579076714
1760,375275,thingi10k,14.056985936091182,89.56019531250001,1430,5.999999618530273,2.7918777465820312,4.164010620117187,1.6396137308152563,1.5871373116636458,3.207446503976804,86,8.289,16.161,16.751265414475345,69.75244708627707
1761,93072,thingi10k,24.780995410389924,60.392470703125014,54,5.223493194580078,5.01763801574707,4.718243026733399,1.0230820573629706,0.9728993125346448,1.0388098521589375,68,6.091,25.726,26.209598028121107,123.66325312966785
1762,472033,thingi10k,86.38562912562092,367.6379687500001,26388,8.127999114990235,4.9787239074707035,14.393331909179688,3.4282128171610826,1.8788948828389893,0.8912491083727282,418,65.63,97.662,40.467063513702605,582.4558765425768
1763,734960,thingi10k,23.61118716635046,145.54990234375003,8268,8.27872314453125,7.0,5.742181396484375,0.9676305533338486,1.6413774648613109,1.4070728900191678,166,17.79,28.412,57.951062011718754,332.76551019020377
1764,100646,thingi10k,1.8316519967901215,13.343537597656253,9624,0.5929740905761719,5.9,0.7355990886688233,1.9999827940226214,1.6235997361796952,1.9999584056287498,5,0.503,2.025,3.4985471343994146,2.5735280837291326
1765,636805,thingi10k,2.3625995180246946,61.235351562500014,3248,3.115692138671875,6.545444488525391,2.704839515686035,1.146657101540181,2.884847625995884,1.8941637196373524,9,0.531,3.74,20.39358993701171,55.161387928326356
1766,101558,thingi10k,11.418114890961329,233.42746093750006,124,11.0,11.026536560058593,0.1,1.8827499270630252,2.312307141043923,2.3147055823886773,21,9.701,17.768,121.29190216064453,12.129190216064453
1767,1582409,thingi10k,31.448280240058907,80.12006835937501,84,1.4250012397766114,3.0,7.95,2.139476007839352,2.13902664169078,1.9919848492060566,140,14.135,34.945,4.275003719329835,33.98627956867219
1768,509318,thingi10k,16.38462352702942,182.15552734375004,23040,7.523560333251953,7.523560333251953,7.523560333251953,1.5507860560011395,1.550774329660382,1.5507946822748002,320,48.638,23.288,56.60396008808224,425.86330882367224
1769,1036429,thingi10k,9.900464826224143,41.72631835937501,29952,4.044950103759765,4.043607330322265,1.2001503944396972,1.5112798691681109,2.5767091615587123,2.5773396114436338,11,1.313,9.999,16.356189890350795,19.62988774843509
1770,252635,thingi10k,1.187936015049621,10.173752648925781,31232,0.7245372915267944,0.7111832737922669,5.852347478866577,3.479991862715012,1.3981736575216777,1.3981690717795434,16,0.218,1.262,0.5152788029726076,3.0155906034901276
1771,1582435,thingi10k,54.067600343768184,130.65726562500004,356,2.25,2.25,14.475,2.000000188380112,1.7996546705586738,1.91019084947257,74,0.662,50.946,5.0625,73.2796875
1772,1681184,thingi10k,2.201222391764323,12.728536376953128,200,5.079999923706055,0.7422824382781983,0.74375,1.9999994412608884,1.9999997665192204,1.5697628206031131,6,0.657,2.417,3.7707947298215916,2.804528580304809
1773,1207664,thingi10k,4.462660588498538,38.739240722656255,3652,4.2197002410888675,4.235300445556641,0.6202000141143799,1.0121574221258818,5.502429861695761,5.474133529024083,13,1.347,4.703,17.871698311199147,11.08402754485365
1774,68203,thingi10k,29.955511192705295,72.48697242393493,3488,5.3339997577667235,1.650999939441681,5.3339997577667235,2.5496791087349178,1.5542428341263848,2.5498499949522935,130,13.074,33.439,8.806433277054802,46.97351296659913
1775,255172,thingi10k,5.184682549918827,26.818100585937504,11966,2.690367889404297,1.6128999710083007,2.8995502471923826,2.4206654305838584,1.2880723493245476,2.490970001441166,58,5.832,7.512,4.339294290821854,12.582001833593003
1776,1207670,thingi10k,3.6944323213497805,33.31562988281251,3316,3.8348003387451173,3.834600067138672,0.6201000213623047,1.0444094032209716,5.298622325142952,5.29888662586865,12,1.147,3.903,14.704925636415428,9.118524701272309
1777,1582421,thingi10k,9.269980995178225,36.70408203125001,220,2.015250015258789,2.015250015258789,6.45,1.0135692826066678,1.3121668677536835,1.3095706392591455,24,0.397,8.888,4.0612326240005485,26.19495042480354
1778,105924,thingi10k,56.506742107174375,181.89707031250003,2712,6.55999984741211,4.960000610351562,3.2,1.6769887063265099,3.6938729214987616,4.029347756450683,57,2.81,53.13,32.537603247070216,104.1203303906247
1779,1582420,thingi10k,21.74516705306313,71.66971679687501,264,1.5,2.625,6.45,2.0,2.553087574566981,2.3587496881777175,33,0.552,21.016,3.9375,25.396875
1780,1582434,thingi10k,44.59456065412364,102.50394531250002,800,3.449013900756836,3.45,13.875,1.032380696112787,1.2708825071889438,1.1005875472534354,59,0.765,41.995,11.899097957611085,165.0999841618538
1781,196194,thingi10k,9.282474043248891,66.13266601562502,1254,3.133132553100586,1.7318817138671876,9.0,0.7122816019285757,2.045638716009123,0.7663169842273961,53,2.817,10.245,5.4262149758369205,48.835934782532284
1782,77336,thingi10k,1.5212712239105777,22.253725585937506,2512,3.851190185546875,3.8275318145751953,0.17780029773712158,1.198519979403145,4.058275298991429,5.452247147329463,5,1.206,2.143,14.740552959160414,2.6208747049485304
1783,1207665,thingi10k,13.787194887396963,96.96010742187502,2382,10.49010009765625,10.20009994506836,1.1201000213623047,0.35664455053194527,3.948626258915703,3.313063477880296,41,4.398,14.56,107.00006942986509,119.85078005415997
1784,1458674,thingi10k,9.423155562619487,58.13644531250001,4438,3.6,5.15,3.4,0.999696149280799,1.4157203287860147,1.6552927833090911,89,8.59,12.603,18.540000000000003,63.03600000000001
1785,509319,thingi10k,19.446172354437326,224.93148437500005,38320,8.449600219726562,8.455500030517578,8.28511962890625,1.5755269570799717,1.6071520019548344,1.601727518644013,405,70.378,27.57,71.44559491575929,591.9353008354418
1786,1582408,thingi10k,18.862558608233932,60.54076171875001,562,2.6721519470214843,2.4150459289550783,6.45,0.931846551273825,1.955688749850611,2.257964942166831,32,0.515,17.895,6.453369681203622,41.62423444376336
1787,1207659,thingi10k,1.3781466707132888,12.858378906250003,986,0.8800999641418457,5.657099914550781,0.5943999767303467,1.2628043396367556,2.4602422756999776,2.3426537616660856,8,0.805,1.683,4.978813431942981,2.9594065880916456
1788,252634,thingi10k,5.063070696214961,18.084982110977172,23040,2.5316279637813563,2.5316269040107726,1.3913564491271972,1.5948241160831582,2.0313121110213577,2.031318647019014,9,0.6,5.067,6.409137464054892,8.917394743955503
